price_main,rooms,area,floor,building_type,materials,district,building_type_old,materials_old,district_old,house_age,price_per_meter,repair
7660000,2,65.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,5,117846,2.0
9306900,2,77.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,9,120869,2.0
1915000,1,29.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,41,66034,0.0
3255500,2,50.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,65110,0.0
11451700,2,85.74,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,133563,2.0
2068200,1,34.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,45,60829,0.0
2987400,2,70.5,0,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,42,42374,0.0
1953262,1,27.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,47,72343,0.0
2795900,4,65.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,43014,0.0
1532000,1,42.0,0,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,47,36476,0.0
2604400,2,61.4,1,0.415571854993052,0.5646424733950354,0.6631354426633497,АППС,утеплена панель,Оболонь,32,42417,0.0
2489500,2,55.7,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,40,44695,0.0
4059800,2,52.0,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,50,78073,0.0
3064000,2,51.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,46,60078,0.0
2872500,2,45.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,47,63833,0.0
7162100,3,96.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,8,74605,0.0
4059800,2,60.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,21,67663,0.0
6319500,3,105.0,0,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,60186,0.0
3753400,3,86.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,43644,0.0
3063617,3,71.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,46,43150,0.0
2163950,1,37.88,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,40,57126,0.0
2681000,4,68.0,0,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,49,39426,0.0
3064000,1,35.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,87543,0.0
2068200,2,52.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,39773,0.0
2872500,2,52.0,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,46,55240,0.0
1800100,1,36.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,50003,0.0
3983200,2,70.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,56903,0.0
1876700,1,39.5,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,43,47511,0.0
4596000,3,69.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,43,66609,0.0
2681000,3,63.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,42556,0.0
3397210,4,61.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,55692,0.0
2642700,3,72.1,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,36653,0.0
10532500,2,86.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,18,122471,2.0
3830000,2,70.0,1,0.415571854993052,0.5646424733950354,0.6631354426633497,АППС,утеплена панель,Оболонь,37,54714,0.0
9575000,2,74.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,129392,2.0
4979000,1,45.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,110644,2.0
2795900,2,50.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,44,55918,0.0
3676800,2,58.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,63393,0.0
2106500,1,30.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,46,70217,0.0
4002350,3,72.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,41,55588,0.0
2298000,1,34.0,0,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,46,67588,0.0
6511000,4,130.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,30,50085,0.0
11681500,4,115.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,101578,2.0
4979000,6,100.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,42,49790,0.0
6511000,1,56.3,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,16,115648,2.0
4979000,2,65.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,33,76600,0.0
2566100,3,60.0,0,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,42768,0.0
2317150,1,38.0,1,0.349598808135342,0.5646424733950354,0.6631354426633497,серія Т,утеплена панель,Оболонь,41,60978,0.0
8426000,3,183.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,46044,0.0
3255500,2,46.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,70772,0.0
1532000,1,36.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,46,42556,0.0
2872500,2,52.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,43,55240,0.0
2949100,2,51.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,42,57825,0.0
2029900,1,39.0,0,0.7559753651467324,0.5646424733950354,0.6631354426633497,гостинка,утеплена панель,Оболонь,45,52049,0.0
4864100,3,82.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,33,59318,0.0
2872500,2,55.0,0,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,52227,0.0
3025700,3,74.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,43,40888,0.0
8422170,2,65.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,5,129572,2.0
2374600,2,50.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,38,47492,0.0
2910800,3,76.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,46,38300,0.0
1895850,1,38.0,0,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,46,49891,0.0
8809000,2,87.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,19,101253,2.0
2432050,2,55.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,43,44219,0.0
7468500,3,105.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,11,71129,0.0
4596000,1,119.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,14,38622,0.0
2757600,2,55.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,44,50138,0.0
38300000,4,500.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,76600,0.0
1723117,1,34.0,0,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,50680,0.0
6166300,3,113.0,0,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,14,54569,0.0
3523600,3,70.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,46,50337,0.0
9575000,3,131.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,20,73092,0.0
4783670,3,72.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,44,66440,0.0
25661000,3,144.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,17,178201,2.0
4055970,2,65.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,62400,0.0
5170500,3,67.2,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,29,76942,0.0
2566100,3,66.5,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,44,38588,0.0
11490000,3,120.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,18,95750,2.0
5936500,3,98.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,60577,0.0
3408700,5,100.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,42,34087,0.0
2298000,1,35.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,46,65657,0.0
2393750,1,37.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,45,64696,0.0
3623180,3,68.4,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,42,52970,0.0
1857550,1,37.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,49,50204,0.0
2757600,3,75.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,42,36768,0.0
2872500,3,59.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,48686,0.0
1493700,1,31.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,49,48184,0.0
3676800,3,70.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,42,52526,0.0
17235000,5,300.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,21,57450,0.0
2106500,1,28.0,0,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,41,75232,0.0
2298000,1,35.3,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,46,65099,0.0
2049050,1,34.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,44,60266,0.0
7659962,4,230.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,33304,0.0
3044850,3,72.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,41,42290,0.0
4136400,3,69.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,28,59948,0.0
3178900,3,61.4,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,51774,0.0
9575000,3,125.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,18,76600,0.0
2183100,2,45.8,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,40,47666,0.0
4213000,1,47.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,22,89638,2.0
4596000,3,80.3,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,26,57235,0.0
3255500,3,70.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,47,46507,0.0
3060170,3,72.0,0,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,42502,0.0
5936500,3,80.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,74206,0.0
2872500,2,52.0,0,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,44,55240,0.0
9383500,5,245.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,25,38300,0.0
9575000,2,68.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,140809,2.0
5170500,3,78.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,25,66288,0.0
8617500,2,80.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,16,107719,2.0
3370400,3,75.5,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,44641,0.0
1991600,1,40.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,43,49790,0.0
3247840,1,37.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,87779,2.0
3255500,2,50.1,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,64980,0.0
7277000,2,69.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,105464,2.0
13405000,5,166.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,22,80753,0.0
8809000,2,61.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,144410,2.0
16086000,3,120.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,134050,2.0
1436250,1,30.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,42,47875,0.0
2489500,2,45.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,47,55322,0.0
1340500,1,24.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,46,55854,0.0
1991600,1,23.0,0,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,50,86591,0.0
3447000,3,69.0,0,0.415571854993052,0.5646424733950354,0.6631354426633497,АППС,утеплена панель,Оболонь,32,49957,0.0
1531962,1,33.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,46423,0.0
3634670,3,69.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,52676,0.0
2029900,1,41.0,1,0.349598808135342,0.5646424733950354,0.6631354426633497,серія Т,утеплена панель,Оболонь,41,49510,0.0
2259700,1,33.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,68476,0.0
2604400,2,56.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,47,46507,0.0
19111700,4,164.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,18,116535,2.0
2298000,1,38.7,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,59380,0.0
2294170,2,55.7,0,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,40,41188,0.0
12064500,4,115.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,104909,2.0
2106500,2,43.0,1,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,44,48988,0.0
2106500,3,70.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,30093,0.0
2489500,2,54.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,46102,0.0
2106500,1,33.0,1,0.7559753651467324,0.5646424733950354,0.6631354426633497,гостинка,утеплена панель,Оболонь,43,63833,0.0
3025700,3,65.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,47,46549,0.0
1838400,1,36.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,42,51067,0.0
8043000,4,159.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,22,50585,0.0
9383462,2,90.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,18,104261,2.0
1915000,1,31.0,1,0.7559753651467324,0.5646424733950354,0.6631354426633497,гостинка,утеплена панель,Оболонь,45,61774,0.0
2068200,1,36.4,0,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,56819,0.0
1110700,1,20.5,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,48,54180,0.0
6779062,3,68.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,5,99692,2.0
6894000,2,86.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,21,80163,0.0
3025700,3,72.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,42024,0.0
2489500,1,39.0,1,0.349598808135342,0.5646424733950354,0.6631354426633497,серія Т,утеплена панель,Оболонь,36,63833,0.0
3255500,2,50.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,40,65110,0.0
3447000,3,67.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,49,51448,0.0
3600200,2,60.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,60003,0.0
2872500,3,60.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,47875,0.0
3178900,2,69.0,0,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,46071,0.0
1723500,1,36.0,0,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,40,47875,0.0
3140600,3,74.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,41,42441,0.0
2623550,3,60.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,43726,0.0
2566100,2,56.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,40,45823,0.0
5745000,2,74.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,77635,0.0
19150000,4,174.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,19,110057,2.0
1723500,1,31.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,55597,0.0
1532000,1,25.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,46,61280,0.0
1221770,1,22.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,46,55535,0.0
104559000,2,45.5,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,2298000,1.0
10992100,3,82.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,5,134050,2.0
1915000,1,35.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,54714,0.0
10724000,3,186.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,26,57656,0.0
3255500,3,70.0,1,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,45,46507,0.0
1915000,1,30.0,0,0.7559753651467324,0.3894183423086505,0.6631354426633497,гостинка,цегляний будинок,Оболонь,49,63833,0.0
4994282,3,78.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,44,64029,0.0
1183470,1,22.3,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,48,53070,0.0
7851500,2,86.1,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,16,91190,2.0
2106500,1,37.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,56932,0.0
1685162,1,41.0,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,46,41102,0.0
4596000,3,90.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,51067,0.0
6855700,3,141.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,25,48622,0.0
2298000,3,62.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,37065,0.0
2068200,1,36.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,57450,0.0
4787500,3,76.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,50,62993,0.0
2489500,2,51.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,48814,0.0
5936117,3,98.0,1,0.0713678483400785,0.7173560908995228,0.6631354426633497,спец. проект,панельні,Оболонь,20,60573,0.0
2719300,2,55.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,43,49442,0.0
4764520,3,73.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,28,65267,0.0
2527800,3,56.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,48,45139,0.0
1876700,1,39.0,1,0.1423717297922636,0.3894183423086505,0.6631354426633497,серія 87,цегляний будинок,Оболонь,43,48121,0.0
6702500,2,71.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,94401,2.0
18767000,4,160.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,21,117294,2.0
6779100,3,105.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,24,64563,0.0
5247100,2,65.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,26,80725,0.0
4979000,2,76.4,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,22,65170,0.0
4979000,2,70.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,25,71129,0.0
15320000,4,156.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,20,98205,2.0
1915000,1,30.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,46,63833,0.0
1991600,1,37.0,1,0.7559753651467324,0.5646424733950354,0.6631354426633497,гостинка,утеплена панель,Оболонь,42,53827,0.0
1915000,1,30.58,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,48,62623,0.0
2106500,1,34.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,34,61956,0.0
5362000,3,86.0,1,0.415571854993052,0.5646424733950354,0.6631354426633497,АППС,утеплена панель,Оболонь,37,62349,0.0
1646900,1,32.0,1,0.6550778971785186,0.7173560908995228,0.6631354426633497,чеський проект,панельні,Оболонь,49,51466,0.0
2183100,2,55.0,1,0.5994847028790594,0.5646424733950354,0.6631354426633497,серія КТ,утеплена панель,Оболонь,41,39693,0.0
1723500,1,21.0,1,0.7559753651467324,0.7173560908995228,0.6631354426633497,гостинка,панельні,Оболонь,50,82071,0.0
2872500,2,51.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,43,56324,0.0
1800100,1,36.0,1,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,41,50003,0.0
2489500,2,51.34,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,45,48490,0.0
4213000,3,73.2,0,0.2818428521222099,0.5646424733950354,0.6631354426633497,БПС,утеплена панель,Оболонь,47,57555,0.0
3772550,3,68.4,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,42,55154,0.0
1915000,1,35.0,0,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,44,54714,0.0
1646900,1,32.0,0,0.479425538604203,0.5646424733950354,0.6631354426633497,серія 96,утеплена панель,Оболонь,41,51466,0.0
2749940,3,71.0,1,0.212649533653184,0.5646424733950354,0.6631354426633497,серія 134,утеплена панель,Оболонь,44,38732,0.0
12639000,4,160.0,0,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,21,78994,0.0
21065000,1,122.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,172664,2.0
11107000,4,132.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,84144,0.0
36346700,5,298.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,10,121969,2.0
28705850,5,322.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,21,89149,2.0
13022000,2,152.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,6,85671,0.0
11489962,3,150.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,23,76600,0.0
6817400,2,87.4,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,19,78002,0.0
8043000,3,141.0,1,0.0713678483400785,0.3894183423086505,0.6631354426633497,спец. проект,цегляний будинок,Оболонь,25,57043,0.0
24895000,5,320.0,1,0.0713678483400785,0.0,0.6631354426633497,спец. проект,монолітно-каркасний,Оболонь,22,77797,0.0
